@RELATION BearingFaultTrainingDataset

@ATTRIBUTE Motor_Load_(HP) REAL
@ATTRIBUTE Time REAL
@ATTRIBUTE Amplitude REAL
@ATTRIBUTE Raw/Envelope_Spectrum REAL
@ATTRIBUTE Frequency REAL
@ATTRIBUTE pk_pk1 REAL
@ATTRIBUTE pk_pk2 REAL
@ATTRIBUTE pk_pk3 REAL
@ATTRIBUTE pk_pk4 REAL
@ATTRIBUTE pk_pk5 REAL
@ATTRIBUTE pk_pk6 REAL
@ATTRIBUTE pk_pk7 REAL
@ATTRIBUTE pk_pk8 REAL
@ATTRIBUTE pk_pk9 REAL
@ATTRIBUTE pk_pk10 REAL
@ATTRIBUTE Kur REAL
@ATTRIBUTE SF REAL
@ATTRIBUTE E REAL
@ATTRIBUTE MF REAL
@ATTRIBUTE S REAL
@ATTRIBUTE CF REAL
@ATTRIBUTE rdate REAL
@ATTRIBUTE hourlocal REAL
@ATTRIBUTE minlocal REAL
@ATTRIBUTE daylocal REAL
@ATTRIBUTE rxasp REAL
@ATTRIBUTE rxhep REAL
@ATTRIBUTE dasp14 REAL
@ATTRIBUTE dasplt REAL
@ATTRIBUTE dlh14 REAL
@ATTRIBUTE dmh14 REAL
@ATTRIBUTE dhh14 REAL
@ATTRIBUTE ondrug REAL
@ATTRIBUTE dsch REAL
@ATTRIBUTE divh REAL
@ATTRIBUTE dap REAL
@ATTRIBUTE doac REAL
@ATTRIBUTE dgorm REAL
@ATTRIBUTE dster REAL
@ATTRIBUTE dcaa REAL
@ATTRIBUTE dhaemd REAL
@ATTRIBUTE dcarend REAL
@ATTRIBUTE dthromb REAL
@ATTRIBUTE dmajnch REAL
@ATTRIBUTE dmajnchd REAL
@ATTRIBUTE dmajnchx REAL
@ATTRIBUTE dside REAL
@ATTRIBUTE dsided REAL
@ATTRIBUTE dsidex REAL
@ATTRIBUTE ddiagisc REAL
@ATTRIBUTE ddiagha REAL
@ATTRIBUTE ddiagun REAL
@ATTRIBUTE dnostrk REAL
@ATTRIBUTE dnostrkx REAL
@ATTRIBUTE drsisc REAL
@ATTRIBUTE drsiscd REAL
@ATTRIBUTE drsh REAL
@ATTRIBUTE drshd REAL
@ATTRIBUTE drsunk REAL
@ATTRIBUTE drsunkd REAL
@ATTRIBUTE dpe REAL
@ATTRIBUTE dped REAL
@ATTRIBUTE dalive REAL
@ATTRIBUTE dalived REAL
@ATTRIBUTE dplace REAL
@ATTRIBUTE ddead REAL
@ATTRIBUTE ddeadd REAL
@ATTRIBUTE ddeadc REAL
@ATTRIBUTE ddeadx REAL
@ATTRIBUTE fdead REAL
@ATTRIBUTE flastd REAL
@ATTRIBUTE fdeadd REAL
@ATTRIBUTE fdeadc REAL
@ATTRIBUTE fdeadx REAL
@ATTRIBUTE frecover REAL
@ATTRIBUTE fdennis REAL
@ATTRIBUTE fplace REAL
@ATTRIBUTE fap REAL
@ATTRIBUTE foac REAL
@ATTRIBUTE IF1 REAL
@ATTRIBUTE IF2 REAL
@ATTRIBUTE IF3 REAL
@ATTRIBUTE IF4 REAL
@ATTRIBUTE IF5 REAL
@ATTRIBUTE IF6 REAL
@ATTRIBUTE IF7 REAL
@ATTRIBUTE IF8 REAL
@ATTRIBUTE IF9 REAL
@ATTRIBUTE IF10 REAL
@ATTRIBUTE Skew1 REAL
@ATTRIBUTE Skew2 REAL
@ATTRIBUTE Skew3 REAL
@ATTRIBUTE Skew4 REAL
@ATTRIBUTE Skew5 REAL
@ATTRIBUTE Skew6 REAL
@ATTRIBUTE Skew7 REAL
@ATTRIBUTE Skew8 REAL
@ATTRIBUTE Skew9 REAL
@ATTRIBUTE Skew10 REAL
@ATTRIBUTE Approx_Motor_Speed_(rpm) REAL
@ATTRIBUTE Fault_Diameter REAL
@ATTRIBUTE Inner_Race REAL
@ATTRIBUTE Ball REAL
@ATTRIBUTE Angle_of_contact_(α) REAL
@ATTRIBUTE Pitch_diameter_(Pd) REAL
@ATTRIBUTE Number_of_balls REAL
@ATTRIBUTE Number_of_rows REAL
@ATTRIBUTE Ball_diameter REAL
@ATTRIBUTE Outer_Race_Centered REAL
@ATTRIBUTE Outer_Race_Orthogonal REAL
@ATTRIBUTE Outer_Race_Opposite REAL
@ATTRIBUTE BearingConditions {Healthy,Inner_race_defect,Outer_race_defect,Ball_defect}

@DATA
1,5,1,1,69,1,1,2,2,1,1,134,1,1,1,1,1,1,2,1,0,12,99,99,1,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,1,39,186,7,27,1,1,2,2,0,186,0.5093,0.1403,0.0561,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
3,7,1,2,80,1,1,2,2,1,1,160,2,2,2,1,3,1,1,2,0,12,99,99,2,1,3,1,1,2,1,1,14,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,147,7,23,1,1,1,1,1,18,176,5,14,1,1,2,2,1,147,0.929,0.4889,0.2147,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,29,2,2,87,1,1,2,1,1,1,190,1,2,2,1,1,1,1,1,0,12,99,99,3,1,3,1,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,2,1,37,196,5,14,1,1,2,2,0,196,0.6839,0.1768,0.0347,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
2,36,2,1,80,1,1,2,1,1,1,160,2,2,2,1,1,1,1,1,0,12,99,99,4,2,1,2,1,1,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,4,2,1,36,195,5,14,1,1,2,2,0,195,0.5901,0.1859,0.0461,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
8,10,2,1,77,2,1,2,2,1,1,200,1,1,2,1,1,1,2,1,0,12,99,99,4,2,2,3,1,1,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,53,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,54,4,1,1,1,1,1,1,68,78,7,27,1,1,1,2,1,54,0.4459,0.1213,0.0306,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
2,47,3,1,84,1,1,2,1,1,1,170,2,2,2,3,3,3,1,1,0,12,99,99,5,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,0,1,1,1,1,1,1,1,8,0,5,14,1,1,2,2,1,0,0.9513,0.6679,0.3301,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,18,2,1,67,1,1,1,1,1,1,160,1,2,2,1,1,1,1,1,0,12,99,99,5,1,2,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,5,1,1,19,187,7,27,1,4,2,1,0,187,0.3152,0.0729,0.0242,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
10,24,2,1,66,2,1,2,2,1,1,160,2,2,1,1,2,1,2,1,0,12,99,99,5,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,15,2,1,1,0,1,1,1,1,1,1,1,1,2,2,1,0,194,5,14,1,1,2,2,0,194,0.498,0.12,0.0454,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
10,3,1,2,80,2,1,2,2,1,1,180,2,2,2,2,2,1,1,1,0,12,99,99,5,1,1,1,1,1,1,1,14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,1,1,29,210,5,14,1,1,2,2,0,210,0.9307,0.4968,0.217,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
3,4,2,1,84,1,1,2,2,1,1,200,2,2,2,2,1,1,1,1,0,12,99,99,5,2,3,2,2,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,18,7,13,1,1,1,1,1,22,197,5,14,1,1,2,2,1,18,0.7605,0.2957,0.0716,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,15,2,1,67,2,1,2,1,1,1,140,1,1,2,1,1,1,1,2,0,12,99,99,6,2,2,2,2,1,1,2,14,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,53,206,5,14,1,1,2,2,0,206,0.3202,0.0699,0.0237,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,37,2,2,71,1,1,2,2,1,1,160,2,2,2,2,2,1,1,1,0,12,99,99,7,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,32,5,1,1,0,1,1,1,1,1,1,1,1,1,2,1,201,215,7,27,192,1,2,2,0,215,0.7293,0.181,0.0633,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
16,12,2,1,91,2,1,2,1,1,1,160,2,2,2,2,3,1,1,1,0,12,99,99,7,1,1,1,1,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,171,7,1,1,1,1,1,1,80,192,5,14,1,1,2,2,1,171,0.8889,0.4662,0.1151,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ball_defect
11,5,2,2,82,1,1,1,1,1,1,220,2,2,2,2,1,1,1,1,0,12,99,99,1,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,22,2,1,1,0,1,1,1,1,1,1,1,1,2,2,1,51,472,7,27,1,1,2,2,0,472,0.794,0.2308,0.0591,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
6,14,1,2,76,1,1,1,1,1,1,150,2,2,2,2,1,2,2,1,0,12,99,99,3,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,2,1,1,21,472,7,27,1,1,2,2,0,472,0.9432,0.5221,0.2626,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
8,31,2,2,73,2,1,2,2,1,1,190,2,2,2,1,1,1,1,1,0,12,99,99,5,1,3,1,1,2,1,1,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,61,186,7,27,1,1,2,2,0,186,0.5696,0.1169,0.0346,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
1,8,2,1,67,2,1,1,1,1,1,110,2,2,2,1,1,1,1,1,0,12,99,99,5,2,1,2,2,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,2,1,1,0,1,1,1,1,1,1,2,1,2,2,1,12,186,7,27,1,1,2,2,0,186,0.4656,0.095,0.0334,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
2,46,2,2,80,1,1,2,1,1,1,140,2,2,2,1,1,2,1,1,0,12,99,99,6,1,2,1,2,1,1,2,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,18,2,1,1,0,1,1,1,1,1,1,1,2,2,2,1,46,202,5,14,1,1,2,2,0,202,0.7637,0.2147,0.0569,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
16,18,2,2,78,1,1,2,1,1,1,180,2,2,2,1,1,2,1,1,0,12,99,99,6,2,3,2,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,3,3,14,211,5,14,1,1,2,2,0,211,0.7244,0.1941,0.054,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
16,18,2,2,78,1,1,2,2,1,1,170,2,2,2,2,1,2,1,1,0,12,99,99,7,1,1,1,2,1,1,1,12,1,1,1,2,2,1,2,1,1,1,1,1,1,2,11,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,1,73,210,5,14,12,1,2,2,0,210,0.801,0.251,0.0749,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
17,8,2,1,78,1,1,2,1,1,1,170,2,2,2,1,1,1,1,1,0,12,99,99,7,2,3,2,2,2,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,11,3,1,1,0,1,1,1,1,1,1,2,1,2,2,1,32,180,1,3,1,1,2,2,0,180,0.5644,0.1732,0.0444,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,14,2,2,76,1,1,1,1,1,1,160,2,2,2,2,1,1,1,1,0,12,99,99,2,1,2,1,1,1,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,7,2,1,1,0,1,1,1,1,1,1,1,2,4,1,2,22,263,7,27,1,11,2,1,0,263,0.6992,0.1752,0.0513,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
15,20,2,2,81,1,1,1,1,1,1,160,2,2,2,2,1,1,1,1,0,12,99,99,3,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,0,1,1,1,1,1,1,1,2,2,1,1,22,195,5,14,1,1,1,2,0,195,0.7682,0.2274,0.0586,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
10,4,2,1,63,1,1,2,2,1,1,170,1,1,1,2,2,1,1,1,0,12,99,99,3,1,3,1,1,2,1,1,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,17,2,1,1,0,1,1,1,1,1,1,1,1,2,3,3,30,198,5,14,1,1,2,2,0,198,0.2744,0.0581,0.0218,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
17,6,2,2,62,1,1,1,1,1,1,100,2,2,1,1,1,1,1,1,0,12,99,99,3,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,34,3,1,1,0,1,1,1,1,1,1,1,2,2,2,1,29,241,1,3,34,1,2,2,0,241,0.4031,0.0453,0.0184,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,19,2,1,61,1,1,1,1,1,1,180,2,2,2,2,1,3,1,1,0,12,99,99,5,2,2,2,1,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,11,2,1,1,0,1,1,1,1,1,1,1,2,2,1,1,15,228,7,27,1,1,2,2,0,228,0.5483,0.1227,0.0558,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
1,20,3,2,63,1,1,2,1,1,1,160,3,3,3,3,3,3,2,2,0,12,99,99,7,1,3,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,2,1,4,1,1,1,1,1,1,1,30,6,7,27,1,1,2,2,1,4,0.9248,0.4031,0.2624,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
6,27,2,1,53,1,1,1,1,1,1,130,1,1,1,1,2,1,1,1,0,12,99,99,7,1,1,1,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,39,189,7,27,1,1,2,2,0,189,0.1628,0.0236,0.012,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
17,8,1,2,80,2,1,2,2,1,1,160,1,1,1,1,1,1,2,2,0,12,99,99,7,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,25,223,1,3,1,1,2,2,0,223,0.7907,0.2696,0.0889,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Outer_race_defect
2,48,2,1,85,1,1,1,1,1,1,160,2,2,2,2,1,3,1,3,0,17,12,25,2,2,2,2,1,1,1,2,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,36,201,5,14,1,1,2,2,0,201,0.8863,0.4634,0.1373,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
16,27,1,2,61,1,1,2,2,2,1,140,2,2,2,2,1,1,1,1,0,17,17,4,2,2,1,2,2,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,21,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,21,208,5,14,1,1,2,2,0,208,0.7746,0.1881,0.1077,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
5,26,2,1,62,1,1,2,1,1,1,140,2,2,2,2,2,1,1,1,0,17,11,19,4,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,29,184,6,19,1,1,2,2,0,184,0.5752,0.1296,0.0572,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,31,2,1,78,1,1,2,1,1,1,120,2,2,2,2,3,3,3,1,0,17,15,18,4,1,1,1,1,1,1,1,14,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,31,1,1,1,1,1,1,1,34,199,5,14,1,1,2,2,1,31,0.894,0.4355,0.1571,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
2,24,2,1,55,1,1,2,2,1,1,140,1,2,2,1,1,1,1,1,0,17,14,4,5,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,33,202,5,14,1,1,2,2,0,202,0.2276,0.0352,0.0175,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
17,24,2,2,75,1,1,2,1,1,1,140,2,2,2,1,1,1,1,1,0,17,14,11,5,1,2,1,2,1,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,13,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,20,196,1,3,1,1,2,2,0,196,0.6124,0.1305,0.0365,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,7,2,1,51,1,1,1,1,1,1,110,2,2,2,1,2,3,1,1,0,17,14,42,5,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,22,197,7,27,1,1,2,2,0,197,0.5316,0.0707,0.0434,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
10,7,2,1,84,1,1,2,1,1,1,140,2,2,1,2,1,1,1,1,0,17,16,25,5,2,1,2,2,1,1,1,13,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,13,2,1,1,1,1,1,1,1,1,1,2,1,5,1,1,21,198,5,14,1,1,2,2,0,198,0.6691,0.225,0.0508,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
8,24,2,1,74,1,1,2,2,1,1,195,1,2,2,1,1,1,1,1,0,17,17,54,5,1,3,1,1,2,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,1,1,1,1,1,1,2,42,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,187,198,7,27,175,1,2,2,0,198,0.394,0.1018,0.0282,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Healthy
1,22,2,1,55,2,1,2,1,1,1,150,2,2,1,1,1,1,1,1,0,17,11,26,7,2,2,2,2,1,1,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,23,194,7,27,1,1,2,2,0,194,0.2218,0.0354,0.0175,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
4,36,1,1,62,2,1,2,2,1,1,130,2,2,1,2,2,2,1,1,0,17,22,51,7,1,1,1,1,1,1,1,14,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,20,199,7,27,1,1,2,2,0,199,0.8029,0.2755,0.1635,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
20,25,2,1,71,1,1,2,2,1,1,148,2,1,1,1,1,1,1,1,0,17,9,55,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,113,8,5,1,1,1,1,1,221,221,7,27,208,1,2,2,1,113,0.27,0.0651,0.0188,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Inner_race_defect
6,24,2,2,55,1,1,1,1,1,1,140,2,2,2,1,1,1,1,1,0,17,10,19,2,1,3,1,1,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,10,5,1,1,1,1,1,1,1,1,1,1,1,2,1,2,21,194,7,27,1,1,2,2,0,194,0.3799,0.0412,0.0216,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
6,4,2,1,71,1,1,1,1,1,1,150,2,2,2,2,1,1,1,1,0,17,13,54,2,1,2,1,2,1,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,18,247,7,27,1,4,2,1,0,247,0.5678,0.1566,0.0515,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
20,16,2,1,61,1,1,2,2,1,1,150,2,1,1,2,3,3,1,2,0,17,15,52,2,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,164,193,7,27,121,1,1,2,0,193,0.5631,0.1274,0.0567,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
2,14,2,1,71,1,1,2,2,1,1,190,2,2,2,2,1,2,1,1,0,17,15,38,3,2,1,2,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,28,193,5,14,1,1,2,2,0,193,0.6669,0.2071,0.0718,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
5,41,2,1,52,1,1,2,2,1,1,160,2,2,1,1,1,1,1,2,0,17,9,36,4,1,1,1,2,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,22,187,6,19,1,1,2,2,0,187,0.2825,0.0412,0.0229,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inner_race_defect
16,8,2,1,67,2,1,2,2,1,1,150,2,2,2,1,1,1,1,1,0,17,13,1,4,2,3,2,2,2,1,1,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,14,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,14,192,5,14,1,1,2,2,0,192,0.4137,0.096,0.0335,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
21,11,2,2,77,1,1,1,1,1,1,165,2,2,2,1,1,1,1,1,0,17,14,32,4,1,2,1,1,1,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,12,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,21,190,7,27,1,1,2,2,0,190,0.6215,0.1424,0.0381,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy
3,8,2,2,77,1,1,1,1,1,1,190,2,2,1,1,3,2,1,1,0,17,6,34,6,2,1,2,2,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,25,197,5,14,1,1,2,2,0,197,0.7184,0.1876,0.0531,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ball_defect
